Model,Silhouette Score
aadl2uppaal_Bouncing_Ball_sys_ball_impl_1.json,0.07965180169298053
AADLib_ADIRU_ADIRU_DeOS_1.json,0.05681108759982191
AADLib_ADIRU_ADIRU_EMV2_1.json,-0.03228691570960644
AADLib_ADIRU_ADIRU_impl_1.json,0.058742152540916893
AADLib_ADIRU_ADIRU_VxWorks653_1.json,0.058567603642341
AADLib_AOCS_AOCS_Subsystem_impl_1.json,0.04135329955620946
AADLib_arincexample2_arinc653system_impl_1.json,0.46687671066108266
AADLib_arincexample2_module1_system_impl_1.json,-0.28719906294127684
AADLib_arincexample2_module2_system_impl_1.json,-0.23068383139136647
AADLib_autopilot_subsys_MCU0_Impl_1.json,-0.11733520887367477
AADLib_AvionicsBusManagers_AvionicsBusMgr_XPS8500_1.json,0.021392075061572143
AADLib_Blocks_FPA_block_without_runtime_i_1.json,0.01594376533258805
AADLib_Blocks_FPA_block_with_runtime_i_1.json,-0.05656850533477607
AADLib_Blocks_memory_management_eight_links_i_1.json,0.019275692893017875
AADLib_Blocks_memory_management_two_links_i_1.json,-0.081977918296007
AADLib_Blocks_obc_i_1.json,0.03317980637748161
AADLib_Car_Car_impl_1.json,0.0021785775544634054
AADLib_DMS_door_management_imp_1.json,-0.05522781388388281
AADLib_emaxxv2_power_distrib_emaxxv2_power_1.json,0.14961490565552588
AADLib_emaxxv2_system_emaxxv2_impl_1.json,0.17957123123717111
AADLib_Flight_Control_System_fcs_impl_1.json,-0.15571836491721608
AADLib_Flowlatencydata_application_allperiodicdelayed_1.json,0.03297711772004361
AADLib_Flowlatencydata_topsystem_distributedallperiodicdelayed_1.json,0.03237887844821992
AADLib_Flowlatencysampleddata_application_alldatadriven_1.json,0.14165501139357006
AADLib_Flowlatencysampleddata_application_allperiodicsampled_1.json,0.1400604192746425
AADLib_Flowlatencysampleddata_hardwareplatform_dual_1.json,-0.23966267272939792
AADLib_Flowlatencysampleddata_hardwareplatform_single_1.json,0.04347492771036598
AADLib_Flowlatencysampleddata_topsystem_alldatadriven_1.json,0.13467526210875708
AADLib_Flowlatencysampleddata_topsystem_allperiodicsampled_1.json,0.13538852277079072
AADLib_Flowlatencysampleddata_topsystem_distributedalldatadriven_1.json,0.039930367027100816
AADLib_flyByWire_subsys_MCU1_Impl_1.json,0.11597806417986399
AADLib_fms_fms_impl_1.json,-0.22019333781971132
AADLib_Hello_World_hello_impl_1.json,-0.022857853746884284
AADLib_Hello_World_hello_impl_2.json,0.1322799549974024
AADLib_ISR_Ticker_System_impl_1.json,-0.07527141368130456
AADLib_Main_Ardupilot_Ardupilot_Map_impl_1.json,-0.018156226922795272
AADLib_Main_Ardupilot_Ardupilot_Shield_impl_1.json,0.14962609865524162
AADLib_mars_pathfinder_sys_mars_pathfinder_correct_1.json,-0.08413578275923086
AADLib_mars_pathfinder_sys_mars_pathfinder_impl_1.json,-0.0845356434490229
AADLib_MinePump_BA_MinePump_impl_1.json,-0.06632221272998864
AADLib_MinePump_MinePump_impl_1.json,-0.06632221272998864
AADLib_minirocket_system_minirocket_impl_1.json,0.12014659198479827
AADLib_Mixin_Demo_impl_1.json,-0.029372144038191387
AADLib_MoDeVVa_modevva_impl_1.json,0.04261486394738524
AADLib_Pacemaker_Pkg_DeviceControllerMonitor_others_1.json,-0.12475553953933918
AADLib_paparazzi_system_airborne_impl_1.json,0.16998618775358593
AADLib_paparazzi_system_paparazzi_basic_archi_1.json,0.18288803822115346
AADLib_paparazzi_system_paparazzi_PnP_tasks_interruptions_1.json,0.18333037120748238
AADLib_paparazzi_system_paparazzi_PP_tasks_AP_interruptions_1.json,0.18303363314587442
AADLib_paparazzi_system_paparazzi_PP_tasks_interruptions_1.json,0.18265972418206314
AADLib_PartitionedSystemExample_arincsystem_impl_1.json,0.10452599877237022
AADLib_Perseus_Perseus_Rocket_impl1_1.json,0.08145556709369418
AADLib_Perseus_Perseus_Rocket_Master_1.json,0.08210696343859607
AADLib_PING_PING_IMA_1.json,0.11579207946790442
AADLib_Prodcons_vxworks_impl_1.json,-0.03341504827898074
AADLib_quadrirotorv0_system_arm7_i_1.json,0.11988695847917943
AADLib_quadrirotorv0_system_arm9_i_1.json,0.1391030422448306
AADLib_quadrirotorv0_system_quadrirotorv0_impl_1.json,0.17113465458235327
AADLib_quadrirotorv1_system_quadrirotorv1_impl_1.json,0.16595092327737337
AADLib_radar_system_radar_simple_1.json,0.031041927525412925
AADLib_RAP_Code_RAP_Native_1.json,0.022244387564701363
AADLib_RAP_RAP_ERC32_ORK_1.json,0.036303815678820975
AADLib_RAP_RAP_GENERIC_IMPL_1.json,0.05696183727874834
AADLib_RAP_RAP_LEON_ORK_1.json,0.03684719028439324
AADLib_RAP_RAP_LEON_RTEMS_1.json,0.056916092178368446
AADLib_RAP_RAP_Native_1.json,-0.08315633840663293
AADLib_Ravenscar_Example_Case_Study_LEON_Local_1.json,-0.09047343968466764
AADLib_RMAAadl_rma_impl_1.json,0.14477813393546082
AADLib_Robot_BA_robot_i_1.json,0.03671382676861018
AADLib_Robot_LF_Line_Follower_Robot_i_1.json,0.012039935345876268
AADLib_Robot_robot_i_1.json,0.037138729653355324
AADLib_Round_Robin_RR_impl_nopreempt_1.json,-0.11425190778643497
AADLib_Round_Robin_RR_impl_preempt_1.json,-0.11730170110515663
AADLib_satellite_system_OBMU_Impl_1.json,-0.0720173909615774
AADLib_SMP01_smp01_impl_1.json,0.04042582488498719
AADLib_STM32Discovery_Ada_blinky_impl_1.json,0.09966432639875857
AADLib_subsystem_m1_system_impl_1.json,0.04605222238955189
AADLib_subsystem_m2_system_impl_1.json,0.038114370175993506
AADLib_subsystem_m3_system_impl_1.json,0.03607299435728305
AADLib_subsystem_m4_system_impl_1.json,0.0187009267278536
AADLib_Time_Triggered_tt_impl_1.json,-0.07587647090495524
AADLib_traxsterv3_system_traxsterv3_impl_1.json,0.16207925664303727
AADLModel_HomeSecuritySystem_HSS_SecuritySystem_with_devices_1.json,0.1532440327837173
AADLModel_SmartThermostat_thermostat_arch_Generator_impl_1.json,0.17413635028242233
AADLModel_SmartThermostat_thermostat_arch_Temp_sensor_impl_1.json,-0.16290108448023968
AADLModel_SmartThermostat_thermostat_arch_Thermostat_Controller_impl_1.json,-0.0019659273348302643
AADLModel_SmartThermostat_thermostat_arch_thermostat_impl_1.json,0.05341242182876936
AadlProjects_smartparking_communicationsupport_impl_1.json,-0.07094009595855508
AadlProjects_smartparking_driver_impl_1.json,0.049779202619274626
AadlProjects_smartparking_parkelecpaymt_impl_1.json,-0.00251786473330067
AadlProjects_smartparking_parkingsystem_impl_1.json,-0.01600659163177495
AadlProjects_smartparking_parkmgmtsys_impl_1.json,0.11875114707406899
AadlProjects_smartparking_parkmgmt_impl_1.json,0.013540299606102361
AadlProjects_smartparking_persinfodev_impl_1.json,0.10710015697767794
AadlProjects_smartparking_persInteractvTravInfo_impl_1.json,0.05721079084785908
AadlProjects_smartparking_personallocmanagement_impl_1.json,0.046808853125166486
AadlProjects_smartparking_roadsideequip_impl_1.json,0.08349958524529116
AadlProjects_smartparking_roadsideinforeception_impl_1.json,0.05516861012441987
AadlProjects_smartparking_RSEparkmgmt_impl_1.json,0.09441268691618507
AadlProjects_smartparking_SmartParkingSystem_impl_1.json,-0.000255349695756492
AadlProjects_smartparking_TICDataColl_impl_1.json,0.07112946151081509
AadlProjects_smartparking_TICInteractvTravInfo_impl_1.json,0.007808393363355084
AadlProjects_smartparking_transinfoctr_impl_1.json,-0.09383291136171304
AadlProjects_smartparking_vehbasesafe_impl_1.json,-0.05366824093335413
AadlProjects_smartparking_vehicleobe_impl_1.json,0.026848661908491955
AadlProjects_Speedwrisic_RoadAssistanceITS_impl_1.json,0.06619014275581632
AadlProjects_Speedwrisic_RSEquip_impl_1.json,-0.08266946491270702
AadlProjects_Speedwrisic_Speed_impl_1.json,-0.04265281101733763
AadlProjects_Speedwrisic_TMInfo_impl_1.json,0.04698409060894328
AadlProjects_Speedwrisic_Vehicletransit_impl_1.json,-0.0831520615610224
AadlProjects_vtv_remoteVehicleOBE_impl_1.json,0.014452002701228244
AadlProjects_vtv_transOperator_impl_1.json,0.017245297259589117
AadlProjects_vtv_transvobe_impl_1.json,0.025968979195813723
AadlProjects_vtv_VehicleTransitSystem_impl_1.json,-0.05473138164472848
aadlv2_issue_16_Child_impl_1.json,-0.017537352124126007
aadlv2_issue_16_Parent_impl_1.json,-0.019309721457357366
AADLVending_Sterownik_VendingMachineSterownik_with_Devices_1.json,0.10540480426188781
AADLVending_Sterownik_VendingMachineSterownik_with_Devices_2.json,0.10481540552312336
